Order Number,Purchased on,Total Purchased,Subtotal Purchased,Tax,Shipping,Discount,Vendor Amount,Vendor Subtotal,Vendor Shipping,Vendor Name,Payment Method,payment_method,gross_amount,psp_fees,settlement_amount,currency_code,conversion_rate,margin_profit
CEFE000002399,2025-08-16 12:56:51,164.68729191999998,135.31849992,0.0,29.368792,0.0,127.54,98.55,28.99,AllPoints,stripe_payments,stripe_payments,164.69,7.55,157.14,USD,0.716312,22.04999999999999
FE001016645,2025-08-16 12:52:09,199.39,178.09,11.31,9.99,0.0,180.91,150.92,29.99,AllPoints,paypal_express,paypal_express,199.39,7.05,192.34,USD,1.0,4.380000000000018
HnC010012187,2025-08-16 12:33:12,254.41,188.78,13.21,52.42,0.0,184.93,159.98,24.95,Encompass,stripe_payments,stripe_payments,254.41,7.68,246.73,USD,1.0,54.12
HnC010012186,2025-08-16 06:39:37,389.73,331.1,28.81,29.82,0.0,299.25,274.26,24.99,Neuco,stripe_payments,stripe_payments,389.73,11.6,378.13,USD,1.0,67.28000000000002
CEFE000002398,2025-08-16 06:09:46,49.36822304,19.99943104,0.0,29.368792,0.0,37.67,8.68,28.99,AllPoints,stripe_payments,stripe_payments,49.37,2.47,46.9,USD,0.716312,6.76
HnC010012185,2025-08-16 02:55:37,382.38,270.26,0.0,112.12,0.0,273.12,237.07,36.05,Neuco,paypal_express,paypal_express,382.38,13.07,369.31,USD,1.0,83.12
CEFE000002397,2025-08-15 23:38:04,324.97642815999995,311.16593279999995,0.0,29.368792,-15.558296639999998,221.84,192.85,28.99,AllPoints,stripe_payments,stripe_payments,324.98,14.6,310.38,USD,0.716312,73.94000000000001
HnC010012183,2025-08-15 23:31:55,156.95,93.77,5.95,57.23,0.0,107.3,74.7,32.6,Neuco,stripe_payments,stripe_payments,156.95,4.85,152.1,USD,1.0,39.94999999999999
HnC010012182,2025-08-15 22:55:10,449.11,397.85,23.87,27.39,0.0,359.94,348.99,10.95,Encompass,stripe_payments,stripe_payments,449.11,13.32,435.79,USD,1.0,62.53000000000001
HnC010012181,2025-08-15 22:20:06,96.2,12.64,0.88,82.68,0.0,30.74,5.92,24.82,Neuco,stripe_payments,stripe_payments,96.2,3.09,93.11,USD,1.0,59.28
HnC010012180,2025-08-15 21:41:19,1338.12,1261.64,0.0,76.48,0.0,1137.41,1126.46,10.95,Encompass,paypal_express,paypal_express,1338.12,44.51,1293.61,USD,1.0,111.68999999999988
HnC010012179,2025-08-15 21:07:23,80.87,50.82,3.43,26.62,0.0,62.48,36.3,26.18,Neuco,paypal_express,paypal_express,80.87,3.15,77.72,USD,1.0,12.090000000000002
CEFE000002396,2025-08-15 19:58:06,84.47695752,55.09242152,0.0,29.384536,0.0,63.12,34.13,28.99,AllPoints,stripe_payments,stripe_payments,84.48,4.02,80.46,USD,0.716696,13.319999999999993
HnC010012177,2025-08-15 19:16:04,5558.28,5558.28,0.0,0.0,0.0,4446.62,4446.62,0.0,Neuco,stripe_payments,stripe_payments,5558.28,161.49,5396.79,USD,1.0,788.6800000000001
FE001016643,2025-08-15 19:01:51,34.91,23.18,1.74,9.99,0.0,32.55,16.56,15.99,AllPoints,stripe_payments,stripe_payments,34.91,1.31,33.6,USD,1.0,-0.25999999999999757
FE001016642,2025-08-15 18:51:42,149.24,129.84,9.41,9.99,0.0,126.03,110.04,15.99,AllPoints,stripe_payments,stripe_payments,149.24,4.63,144.61,USD,1.0,13.950000000000006
FE001016641,2025-08-15 18:49:41,168.75,147.0,11.76,9.99,0.0,140.57,124.58,15.99,AllPoints,stripe_payments,stripe_payments,168.75,5.19,163.56,USD,1.0,17.8
HnC010012175,2025-08-15 18:27:06,683.53,596.32,43.83,43.38,0.0,545.68,502.33,43.35,Neuco,stripe_payments,stripe_payments,683.53,20.12,663.41,USD,1.0,97.60999999999999
HnC010012174,2025-08-15 17:52:23,952.55,740.85,59.27,152.43,0.0,754.57,649.87,104.7,Neuco,stripe_payments,stripe_payments,952.55,27.92,924.63,USD,1.0,142.14
HnC010012173,2025-08-15 17:17:53,109.44,69.68,4.25,35.51,0.0,94.38,56.96,37.42,Neuco,stripe_payments,stripe_payments,109.44,3.47,105.97,USD,1.0,8.119999999999996
CEFE000002394,2025-08-15 17:05:54,106.60439931,77.21309830999999,0.0,29.391301,0.0,85.18,56.19,28.99,AllPoints,stripe_payments,stripe_payments,106.6,4.99,101.61,USD,0.716861,11.440000000000003
CEFE000002393,2025-08-15 17:02:23,106.60439931,77.21309830999999,0.0,29.391301,0.0,85.18,56.19,28.99,AllPoints,stripe_payments,stripe_payments,106.6,4.99,101.61,USD,0.716861,11.440000000000003
FE001016639,2025-08-15 17:00:33,289.33,258.65,20.69,9.99,0.0,242.88,226.89,15.99,AllPoints,stripe_payments,stripe_payments,289.33,8.69,280.64,USD,1.0,29.07
CEFE000002392,2025-08-15 16:21:45,91.62148140000001,62.2280484,0.0,29.393433,0.0,67.53,38.54,28.99,AllPoints,stripe_payments,stripe_payments,91.62,4.33,87.29,USD,0.716913,15.430000000000009
CEFE000002391,2025-08-15 16:17:42,283.05875979,253.66532679,0.0,29.393433,0.0,220.5,191.6,28.99,AllPoints,stripe_payments,stripe_payments,283.06,12.75,270.31,USD,0.716913,36.97000000000001
HnC010012172,2025-08-15 15:47:24,67.51,33.87,3.13,30.51,0.0,36.75,22.04,14.71,Neuco,paypal_express,paypal_express,67.51,2.71,64.8,USD,1.0,25.339999999999996
HnC010012171,2025-08-15 15:37:04,267.91,188.58,11.79,67.54,0.0,182.59,159.82,22.77,Neuco,stripe_payments,stripe_payments,267.91,8.07,259.84,USD,1.0,69.17999999999998
HnC010012169,2025-08-15 15:08:29,293.93,247.51,19.8,26.62,0.0,245.15,220.53,24.62,Neuco,stripe_payments,stripe_payments,293.93,8.82,285.11,USD,1.0,31.140000000000008
CEFE000002390,2025-08-15 14:45:52,212.4040779,182.99317889999998,0.0,29.410898999999997,0.0,162.07,133.08,28.99,AllPoints,stripe_payments,stripe_payments,212.4,9.65,202.75,USD,0.717339,31.029999999999994
HnC010012167,2025-08-15 14:00:29,539.64,452.44,29.97,57.23,0.0,414.01,396.88,17.13,Metropac,stripe_payments,stripe_payments,539.64,15.95,523.69,USD,1.0,93.73000000000006
HnC010012166,2025-08-15 13:56:31,430.96,372.1,30.75,28.11,0.0,328.32,302.4,25.92,Neuco,stripe_payments,stripe_payments,430.96,12.8,418.16,USD,1.0,77.04000000000005
HnC010012165,2025-08-15 13:49:53,989.44,887.72,74.35,27.37,0.0,789.65,778.7,10.95,Encompass,stripe_payments,stripe_payments,989.44,28.99,960.45,USD,1.0,141.81
HnC010012164,2025-08-15 13:42:06,1015.9,901.95,63.14,50.81,0.0,820.84,782.57,38.27,Neuco,stripe_payments,stripe_payments,1015.9,29.76,986.14,USD,1.0,135.53999999999994
FE001016637,2025-08-15 13:36:50,224.72,200.68,14.05,9.99,0.0,186.06,170.07,15.99,AllPoints,stripe_payments,stripe_payments,224.72,6.82,217.9,USD,1.0,25.02000000000001
FE001016636,2025-08-15 13:32:13,162.22,142.94,9.29,9.99,0.0,137.13,121.14,15.99,AllPoints,stripe_payments,stripe_payments,162.22,5.0,157.22,USD,1.0,15.089999999999996
HnC010012163,2025-08-15 13:30:46,841.63,754.11,56.56,30.96,0.0,660.12,635.25,24.87,Neuco,stripe_payments,stripe_payments,841.63,24.71,816.92,USD,1.0,132.08999999999995
FE001016635,2025-08-15 13:03:53,111.39,92.18,9.22,9.99,0.0,95.75,84.8,10.95,Encompass,stripe_payments,stripe_payments,111.39,3.53,107.86,USD,1.0,8.580000000000004
CEFE000002388,2025-08-15 10:53:36,135.29948436,105.87407136000002,0.0,29.425413000000002,0.0,105.95,76.96,28.99,AllPoints,stripe_payments,stripe_payments,135.3,6.25,129.05,USD,0.717693,16.85000000000002
HnC010012161,2025-08-15 09:15:48,2348.01,2014.5,151.09,182.42,0.0,1825.63,1698.74,126.89,Neuco,stripe_payments,stripe_payments,2348.01,68.39,2279.62,USD,1.0,385.5999999999999
HnC010012159,2025-08-15 02:45:06,168.3,109.95,10.14,48.21,0.0,132.08,95.47,36.61,Neuco,stripe_payments,stripe_payments,168.3,5.18,163.12,USD,1.0,25.860000000000007
CEFE000002387,2025-08-15 01:41:36,637.38432576,607.99790376,0.0,29.386422,0.0,471.51,442.52,28.99,AllPoints,stripe_payments,stripe_payments,637.38,28.34,609.04,Refunded,0.716742,109.18999999999997
FE001016634,2025-08-15 00:55:42,239.67,197.68,0.0,41.99,0.0,316.95,167.52,149.43,AllPoints,stripe_payments,stripe_payments,239.67,7.25,232.42,USD,1.0,-91.78000000000003
FE001016633,2025-08-15 00:07:50,317.11,289.74,17.38,9.99,0.0,256.49,245.54,10.95,Encompass,paypal_express,paypal_express,317.11,10.92,306.19,USD,1.0,38.78
CEFE000002386,2025-08-14 23:22:19,84.39317504,55.01036104000001,0.0,29.382814,0.0,63.07,34.08,28.99,AllPoints,stripe_payments,stripe_payments,84.39,4.01,80.38,USD,0.716654,13.299999999999999
CEFE000002384,2025-08-14 22:08:16,113.6153752,84.2370302,0.0,29.378345,0.0,90.32,61.33,28.99,AllPoints,stripe_payments,stripe_payments,113.62,5.3,108.32,USD,0.716545,12.699999999999996
HnC010012158,2025-08-14 21:39:11,313.07,263.19,18.42,31.46,0.0,261.44,225.67,35.77,Neuco,stripe_payments,stripe_payments,313.07,9.38,303.69,USD,1.0,32.870000000000005
HnC010012157,2025-08-14 20:45:19,303.36,222.2,0.0,81.16,0.0,256.29,188.3,53.48,Metropac,stripe_payments,stripe_payments,303.36,9.1,294.26,USD,1.0,43.37999999999998
CEFE000002383,2025-08-14 20:23:23,189.75451292,160.36743492,0.0,29.387078,0.0,145.71,116.72,28.99,AllPoints,stripe_payments,stripe_payments,189.75,8.65,181.1,USD,0.716758,26.740000000000002
CEFE000002382,2025-08-14 20:13:43,288.01486714,258.62778914,0.0,29.387078,0.0,211.92,182.93,28.99,AllPoints,stripe_payments,stripe_payments,288.01,12.97,275.04,USD,0.716758,50.15000000000002
HnC010012156,2025-08-14 20:10:14,268.05,218.77,18.32,30.96,0.0,199.04,171.76,27.28,Neuco,stripe_payments,stripe_payments,268.05,8.07,259.98,USD,1.0,52.870000000000026
HnC010012154,2025-08-14 19:25:14,292.8,241.64,14.5,36.66,0.0,210.13,185.68,24.45,Neuco,stripe_payments,stripe_payments,292.8,8.79,284.01,USD,1.0,65.08999999999997
HnC010012153,2025-08-14 19:14:53,201.4,71.13,5.42,124.85,0.0,133.98,56.15,77.83,Neuco,stripe_payments,stripe_payments,201.4,6.14,195.26,USD,1.0,55.139999999999986
HnC010012152,2025-08-14 19:13:00,2409.44,2057.85,92.6,258.99,0.0,1885.57,1706.98,178.59,Neuco,stripe_payments,stripe_payments,2409.44,70.17,2339.27,USD,1.0,383.5299999999999
HnC010012151,2025-08-14 18:56:08,883.03,695.22,71.26,116.55,0.0,656.12,585.64,70.48,Neuco,stripe_payments,stripe_payments,883.03,25.91,857.12,USD,1.0,175.09
FE001016632,2025-08-14 18:47:29,421.15,350.15,21.01,49.99,0.0,356.14,307.15,48.99,AllPoints,stripe_payments,stripe_payments,421.15,12.51,408.64,USD,1.0,39.99000000000001
HnC010012150,2025-08-14 18:42:56,150.0,112.04,7.0,30.96,0.0,120.69,91.58,29.11,Neuco,stripe_payments,stripe_payments,150.0,4.65,145.35,USD,1.0,20.009999999999998
CEFE000002381,2025-08-14 18:32:22,663.49475998,634.10899398,0.0,29.385766,0.0,506.73,477.74,28.99,AllPoints,stripe_payments,stripe_payments,663.5,29.49,634.01,USD,0.716726,97.78999999999999
HnC010012148,2025-08-14 17:47:37,273.45,231.4,16.2,25.85,0.0,230.48,199.38,31.1,Neuco,stripe_payments,stripe_payments,273.45,8.23,265.22,USD,1.0,26.51000000000003
HnC010012143,2025-08-14 15:44:44,993.69,954.72,0.0,38.97,0.0,848.43,837.48,10.95,Encompass,stripe_payments,stripe_payments,993.69,29.12,964.57,USD,1.0,87.02000000000002
HnC010012147,2025-08-14 15:13:36,670.85,601.84,42.13,26.88,0.0,535.42,507.78,27.64,Neuco,stripe_payments,stripe_payments,670.85,19.75,651.1,USD,1.0,95.93000000000005
HnC010012146,2025-08-14 15:12:20,394.98,351.48,19.33,24.17,0.0,305.11,287.31,17.8,Neuco,stripe_payments,stripe_payments,394.98,11.75,383.23,USD,1.0,66.37000000000002
HnC010012145,2025-08-14 14:48:37,460.64,397.85,31.83,30.96,0.0,359.94,348.99,10.95,Encompass,paypal_express,paypal_express,460.64,15.65,444.99,USD,1.0,69.39999999999999
HnC010012144,2025-08-14 14:40:11,365.47,305.99,18.36,41.12,0.0,277.39,249.03,28.36,Neuco,paypal_express,paypal_express,365.47,12.51,352.96,USD,1.0,63.05999999999998
CEFE000002378,2025-08-14 13:54:25,151.49527848,122.07453948,0.0,29.420738999999998,0.0,117.74,88.75,28.99,AllPoints,stripe_payments,stripe_payments,151.5,6.97,144.53,USD,0.717579,19.820000000000004
CEFE000002377,2025-08-14 13:33:44,244.73749374,215.31675474,0.0,29.420738999999998,0.0,185.53,156.54,28.99,AllPoints,stripe_payments,stripe_payments,244.74,11.07,233.67,USD,0.717579,37.07
HnC010012142,2025-08-14 13:16:46,316.31,269.2,16.15,30.96,0.0,238.18,220.38,17.8,Neuco,stripe_payments,stripe_payments,316.31,9.47,306.84,USD,1.0,59.18999999999998
HnC010012141,2025-08-14 12:17:17,102.4,69.68,5.84,26.88,0.0,77.06,56.96,20.1,Neuco,stripe_payments,stripe_payments,102.4,3.27,99.13,USD,1.0,18.799999999999994
CEFE000002376,2025-08-14 03:18:42,241.30490386000002,211.80552686000001,0.0,29.499377000000003,0.0,182.56,153.57,28.99,AllPoints,stripe_payments,stripe_payments,241.31,10.92,230.39,USD,0.719497,36.91
HnC010012140,2025-08-14 01:20:15,92.84,32.37,3.24,57.23,0.0,55.43,22.3,33.13,Neuco,paypal_express,paypal_express,92.84,3.54,89.3,USD,1.0,30.33
HnC010012139,2025-08-13 23:26:55,298.03,150.9,14.71,132.42,0.0,212.4,123.28,89.12,Neuco,stripe_payments,stripe_payments,298.03,8.94,289.09,USD,1.0,67.74999999999997
HnC010012138,2025-08-13 22:54:26,67.63,38.71,3.74,25.18,0.0,38.6,27.65,10.95,Encompass,paypal_express,paypal_express,67.63,2.72,64.91,USD,1.0,23.59
HnC010012137,2025-08-13 22:51:49,840.68,762.16,53.35,25.17,0.0,683.92,649.21,34.71,Neuco,stripe_payments,stripe_payments,840.68,24.68,816.0,USD,1.0,107.39999999999995
HnC010012136,2025-08-13 21:59:23,700.37,511.53,30.69,158.15,0.0,530.92,432.57,98.35,Neuco,stripe_payments,stripe_payments,700.37,20.61,679.76,USD,1.0,128.23000000000002
CEFE000002374,2025-08-13 21:54:26,99.82301378000001,70.32363678,0.0,29.499377000000003,0.0,79.98,50.99,28.99,AllPoints,stripe_payments,stripe_payments,99.82,4.69,95.13,USD,0.719497,10.459999999999994
CEFE000002373,2025-08-13 20:15:23,118.86396912000001,89.36561712,0.0,29.498352,0.0,93.79,64.8,28.99,AllPoints,stripe_payments,stripe_payments,118.86,5.53,113.33,USD,0.719472,14.010000000000002
HnC010012134,2025-08-13 19:58:27,379.36,318.23,28.24,32.89,0.0,284.55,258.63,25.92,Neuco,stripe_payments,stripe_payments,379.36,11.3,368.06,USD,1.0,72.21000000000001
CEFE000002372,2025-08-13 19:37:50,286.62741087,257.15156787,0.0,29.475842999999998,0.0,215.59,186.6,28.99,AllPoints,stripe_payments,stripe_payments,286.63,12.91,273.72,USD,0.718923,45.22000000000004
HnC010012133,2025-08-13 18:31:05,1575.2,1365.62,146.8,62.78,0.0,1209.57,1151.56,58.01,Neuco,stripe_payments,stripe_payments,1575.2,45.98,1529.22,USD,1.0,273.6700000000001
HnC010012132,2025-08-13 18:19:06,1042.04,1015.42,0.0,26.62,0.0,882.77,855.37,27.4,Neuco,stripe_payments,stripe_payments,1042.04,30.52,1011.52,USD,1.0,98.22999999999998
FE001016628,2025-08-13 18:01:09,126.74,107.48,9.27,9.99,0.0,92.75,76.76,15.99,AllPoints,stripe_payments,stripe_payments,126.74,3.98,122.76,USD,1.0,26.029999999999998
HnC010012131,2025-08-13 17:48:06,77.63,40.6,2.84,34.19,0.0,39.95,29.0,10.95,Encompass,stripe_payments,stripe_payments,77.63,2.55,75.08,USD,1.0,32.58
CEFE000002370,2025-08-13 17:42:51,513.39010353,483.91426053,0.0,29.475842999999998,0.0,392.46,363.47,28.99,AllPoints,stripe_payments,stripe_payments,513.39,22.89,490.5,USD,0.718923,75.14999999999998
HnC010012130,2025-08-13 17:17:45,409.38,235.26,18.82,155.3,0.0,292.88,199.38,93.5,Neuco,stripe_payments,stripe_payments,409.38,12.17,397.21,USD,1.0,92.15999999999998
HnC010012129,2025-08-13 17:17:05,708.18,545.56,54.49,108.13,0.0,512.25,459.57,52.68,Neuco,stripe_payments,stripe_payments,708.18,20.84,687.34,USD,1.0,154.25000000000003
HnC010012128,2025-08-13 17:14:34,307.23,257.02,15.42,34.79,0.0,227.53,201.8,25.73,Neuco,stripe_payments,stripe_payments,307.23,9.21,298.02,USD,1.0,61.279999999999966
CEFE000002369,2025-08-13 17:09:26,127.08401871000001,97.60817571,0.0,29.475842999999998,0.0,99.82,70.83,28.99,AllPoints,stripe_payments,stripe_payments,127.08,5.89,121.19,USD,0.718923,15.48
HnC010012127,2025-08-13 17:05:18,105.23,68.81,6.88,29.54,0.0,47.41,47.41,0.0,Neuco,stripe_payments,stripe_payments,105.23,3.35,101.88,Refunded,1.0,51.12
HnC010012126,2025-08-13 16:58:25,910.71,763.99,75.44,71.28,0.0,703.46,639.28,64.18,Neuco,stripe_payments,stripe_payments,910.71,26.71,884.0,USD,1.0,153.83
HnC010012125,2025-08-13 16:28:37,1031.38,921.31,55.28,54.79,0.0,824.7,780.44,44.26,Neuco,stripe_payments,stripe_payments,1031.38,30.21,1001.17,USD,1.0,146.2599999999999
FE001016627,2025-08-13 16:24:32,45.64,33.32,2.33,9.99,0.0,32.65,16.66,15.99,AllPoints,stripe_payments,stripe_payments,45.64,1.62,44.02,USD,1.0,9.750000000000004
HnC010012124,2025-08-13 15:45:52,349.79,298.68,23.89,27.22,0.0,269.8,252.0,17.8,Neuco,stripe_payments,stripe_payments,349.79,10.44,339.35,USD,1.0,59.11000000000003
CEFE000002366,2025-08-13 15:43:41,509.09272698,479.59720397999996,0.0,29.495523000000002,0.0,376.77,347.78,28.99,AllPoints,stripe_payments,stripe_payments,509.09,22.7,486.39,USD,0.719403,86.92000000000002
HnC010012123,2025-08-13 15:41:34,376.5,223.45,13.41,139.64,0.0,224.37,189.37,35.0,Metropac,stripe_payments,stripe_payments,376.5,11.22,365.28,USD,1.0,129.68999999999997
HnC010012122,2025-08-13 15:19:34,702.46,568.36,45.47,88.63,0.0,501.75,383.76,117.99,Neuco,stripe_payments,stripe_payments,702.46,20.67,681.79,USD,1.0,159.36999999999995
FE001016626,2025-08-13 13:07:58,51.11,38.07,3.05,9.99,0.0,43.18,27.19,15.99,AllPoints,stripe_payments,stripe_payments,51.11,1.78,49.33,USD,1.0,4.3699999999999966
CEFE000002363,2025-08-13 12:54:34,119.66734559000001,90.15894859000001,0.0,29.508397000000002,0.0,94.34,65.35,28.99,AllPoints,stripe_payments,stripe_payments,119.67,5.57,114.1,USD,0.719717,14.190000000000001
FE001016625,2025-08-13 12:41:55,320.1,289.82,20.29,9.99,0.0,183.02,167.03,15.99,AllPoints,paypal_express,paypal_express,320.1,15.82,304.28,USD,1.0,105.43999999999997
HnC010012121,2025-08-13 12:33:28,136.46,102.08,10.21,24.17,0.0,97.46,86.51,10.95,Encompass,stripe_payments,stripe_payments,136.46,4.26,132.2,USD,1.0,30.479999999999983
FE001016624,2025-08-13 11:58:05,216.23,186.26,19.98,9.99,0.0,173.84,157.85,15.99,AllPoints,stripe_payments,stripe_payments,216.23,6.57,209.66,USD,1.0,29.25
HnC010012120,2025-08-13 03:58:01,269.99,138.1,11.05,120.84,0.0,141.98,117.03,24.95,Encompass,stripe_payments,stripe_payments,269.99,8.13,261.86,Refunded,1.0,111.75000000000001
HnC010012119,2025-08-13 01:04:21,121.59,79.87,4.39,37.33,0.0,82.2,65.29,16.91,Neuco,stripe_payments,stripe_payments,121.59,3.83,117.76,USD,1.0,31.730000000000004
CEFE000002362,2025-08-13 00:46:15,445.4436974700001,415.96744447000003,0.0,29.476253000000003,0.0,342.67,313.68,28.99,AllPoints,stripe_payments,stripe_payments,445.44,19.9,425.54,USD,0.718933,62.97000000000002
HnC010012118,2025-08-12 22:57:23,162.94,121.22,10.76,30.96,0.0,121.5,99.09,22.41,Neuco,stripe_payments,stripe_payments,162.94,5.03,157.91,USD,1.0,31.379999999999995
CEFE000002361,2025-08-12 22:44:06,316.06576344,286.59676744,0.0,29.468995999999997,0.0,225.83,196.84,28.99,AllPoints,stripe_payments,stripe_payments,316.07,14.21,301.86,USD,0.718756,61.820000000000014
CEFE000002360,2025-08-12 22:38:58,181.8812058,152.4122098,0.0,29.468995999999997,0.0,144.28,115.29,28.99,AllPoints,stripe_payments,stripe_payments,181.88,8.3,173.58,USD,0.718756,21.000000000000007
CEFE000002358,2025-08-12 22:12:33,198.80790960000002,169.33891359999998,0.0,29.468995999999997,0.0,131.66,102.67,28.99,AllPoints,stripe_payments,stripe_payments,198.81,9.05,189.76,USD,0.718756,49.05
HnC010012117,2025-08-12 22:01:14,330.66,242.64,19.41,68.61,0.0,235.22,205.01,30.21,Neuco,stripe_payments,stripe_payments,330.66,9.89,320.77,USD,1.0,75.65999999999998
HnC010012114,2025-08-12 21:05:14,209.35,168.5,13.48,27.37,0.0,175.35,137.55,37.8,Neuco,stripe_payments,stripe_payments,209.35,6.37,202.98,USD,1.0,21.25999999999998
FE001016621,2025-08-12 20:50:08,118.47,64.0,4.48,49.99,0.0,94.69,45.7,48.99,AllPoints,stripe_payments,stripe_payments,118.47,3.74,114.73,USD,1.0,16.299999999999997
CEFE000002357,2025-08-12 20:43:56,508.74398348,479.27990748,0.0,29.464076000000002,0.0,274.95,245.96,28.99,AllPoints,stripe_payments,stripe_payments,508.74,22.68,486.06,USD,0.718636,188.42999999999998
HnC010012113,2025-08-12 20:39:00,1575.2,1365.62,146.8,62.78,0.0,1211.21,1151.56,59.65,Neuco,stripe_payments,stripe_payments,1575.2,45.98,1529.22,USD,1.0,272.0300000000001
CEFE000002356,2025-08-12 20:33:18,314.82005888000003,285.35598288,0.0,29.464076000000002,0.0,211.33,182.34,28.99,AllPoints,stripe_payments,stripe_payments,314.82,14.15,300.67,USD,0.718636,75.19000000000001
HnC010012112,2025-08-12 20:25:41,62.78,33.67,2.23,26.88,0.0,36.24,23.24,13.0,Neuco,stripe_payments,stripe_payments,62.78,3.06,59.72,USD,1.0,20.420000000000005
HnC010012110,2025-08-12 20:17:58,49.22,21.76,1.74,25.72,0.0,34.67,14.57,20.1,Neuco,stripe_payments,stripe_payments,49.22,1.73,47.49,USD,1.0,11.09
CEFE000002355,2025-08-12 19:39:25,146.30987019,116.84813119,0.0,29.461738999999998,0.0,95.96,66.97,28.99,AllPoints,stripe_payments,stripe_payments,146.31,6.74,139.57,USD,0.718579,36.87
HnC010012109,2025-08-12 19:14:26,649.51,561.02,46.0,42.49,0.0,518.65,330.66,187.99,Neuco,stripe_payments,stripe_payments,649.51,19.14,630.37,USD,1.0,92.57999999999997
HnC010012108,2025-08-12 18:23:31,890.93,762.4,60.99,67.54,0.0,651.57,620.32,31.25,Neuco,paypal_express,paypal_express,890.93,29.8,861.13,USD,1.0,179.75999999999993
CEFE000002352,2025-08-12 18:14:56,91.91258226000001,62.432680260000005,0.0,29.479902000000003,0.0,60.77,31.78,28.99,AllPoints,stripe_payments,stripe_payments,91.91,4.34,87.57,USD,0.719022,22.459999999999994
HnC010012106,2025-08-12 17:54:25,612.79,526.03,52.6,34.16,0.0,465.04,300.99,164.05,Neuco,stripe_payments,stripe_payments,612.79,18.07,594.72,USD,1.0,111.61000000000001
HnC010012105,2025-08-12 17:29:32,174.28,45.98,2.87,125.43,0.0,146.22,31.29,114.93,Neuco,stripe_payments,stripe_payments,174.28,5.35,168.93,USD,1.0,17.360000000000007
HnC010012104,2025-08-12 17:23:26,545.03,262.67,22.98,259.38,0.0,406.15,222.0,184.15,Neuco,stripe_payments,stripe_payments,545.03,16.11,528.92,USD,1.0,106.65999999999995
