payment_method,transaction_id,order_number,gross_amount,psp_fees,settlement_amount,currency_code,conversion_rate
stripe_payments,pi_3RvdrtBQ61UuLJWK1XvQuh2s,HnC010012121,136.46,4.26,132.2,USD,1.0
stripe_payments,pi_3RvdJeLbZ7P2XrWw193ZqMH0,FE001016624,216.23,6.57,209.66,USD,1.0
stripe_payments,pi_3RvVp5BQ61UuLJWK2ERdW5lN-refund,HnC010012120,269.99,8.13,261.86,USD,1.0
stripe_payments,pi_3RvT71BQ61UuLJWK1iumzZ9X,HnC010012119,121.59,3.83,117.76,USD,1.0
stripe_payments,pi_3RvSpVLbZ7P2XrWw35AEDzSP,CEFE000002362,445.44,19.9,425.54,USD,0.718933
stripe_payments,pi_3RvR88BQ61UuLJWK18N9nb5p,HnC010012118,162.94,5.03,157.91,USD,1.0
stripe_payments,pi_3RvQvILbZ7P2XrWw3OAJEKPG,CEFE000002361,316.07,14.21,301.86,USD,0.718756
stripe_payments,pi_3RvQqKLbZ7P2XrWw397KMF2Z,CEFE000002360,181.88,8.3,173.58,USD,0.718756
stripe_payments,pi_3RvQQlLbZ7P2XrWw07CoaGH8,CEFE000002358,198.81,9.05,189.76,USD,0.718756
stripe_payments,pi_3RvQDNBQ61UuLJWK2NmWKiPo,HnC010012117,330.66,9.89,320.77,USD,1.0
stripe_payments,pi_3RvPNcBQ61UuLJWK1mClpmVE,HnC010012114,209.35,6.37,202.98,USD,1.0
stripe_payments,pi_3RvP90LbZ7P2XrWw1yZjufjV,FE001016621,118.47,3.74,114.73,USD,1.0
stripe_payments,pi_3RvP2zLbZ7P2XrWw1M7IlDAE,CEFE000002357,508.74,22.68,486.06,USD,0.718636
stripe_payments,pi_3RvOvyBQ61UuLJWK1nH9LI0P,HnC010012113,1575.2,45.98,1529.22,USD,1.0
stripe_payments,pi_3RvOsiLbZ7P2XrWw1xfLx2Ir,CEFE000002356,314.82,14.15,300.67,USD,0.718636
stripe_payments,pi_3RvOlMBQ61UuLJWK0FQ6AClz,HnC010012112,62.78,3.06,59.72,USD,1.0
stripe_payments,pi_3RvOdsBQ61UuLJWK1WurPGn2,HnC010012110,49.22,1.73,47.49,USD,1.0
stripe_payments,pi_3RvO2ZLbZ7P2XrWw3roe8hh4,CEFE000002355,146.31,6.74,139.57,USD,0.718579
stripe_payments,pi_3RvNeOBQ61UuLJWK1SW3quXl,HnC010012109,649.51,19.14,630.37,USD,1.0
paypal_express,56F459253L1308905,HnC010012108,890.93,29.8,861.13,USD,1.0
stripe_payments,pi_3RvMipLbZ7P2XrWw28urFUsm,CEFE000002352,91.91,4.34,87.57,USD,0.719022
stripe_payments,pi_3RvMOpBQ61UuLJWK121DnU5A,HnC010012106,612.79,18.07,594.72,USD,1.0
stripe_payments,pi_3RvM0sBQ61UuLJWK0Q6UTGqg,HnC010012105,174.28,5.35,168.93,USD,1.0
stripe_payments,pi_3RvLuyBQ61UuLJWK0QFZnYK4,HnC010012104,545.03,16.11,528.92,USD,1.0
stripe_payments,pi_3RvLg0LbZ7P2XrWw3IqdXpJE,CEFE000002351,81.62,3.89,77.73,USD,0.719284
stripe_payments,pi_3RvLePLbZ7P2XrWw1Dbm4ks4,FE001016620,198.52,6.06,192.46,USD,1.0
stripe_payments,pi_3RvL8EBQ61UuLJWK1StwEZSk,HnC010012103,374.37,11.16,363.21,USD,1.0
stripe_payments,pi_3RvKwOBQ61UuLJWK0Y5iQIIf,HnC010012102,458.81,13.61,445.2,USD,1.0
stripe_payments,pi_3RvKquBQ61UuLJWK2LA5KdfZ,HnC010012101,691.84,20.36,671.48,USD,1.0
stripe_payments,pi_3RvKqUBQ61UuLJWK2Iw50N3Z,HnC010012100,507.66,15.02,492.64,USD,1.0
stripe_payments,pi_3RvKgYBQ61UuLJWK0HOjoqI8,HnC010012099,668.13,19.68,648.45,USD,1.0
stripe_payments,pi_3RvKczBQ61UuLJWK1kVDW7F1,HnC010012098,502.2,14.86,487.34,USD,1.0
stripe_payments,pi_3RvJjtBQ61UuLJWK22nXAkJi,HnC010012097,763.3,22.44,740.86,USD,1.0
stripe_payments,pi_3RvJcOLbZ7P2XrWw2aadRb98,CEFE000002348,192.17,8.76,183.41,USD,0.718177
stripe_payments,pi_3RvJ4lLbZ7P2XrWw3iiY8riC,CEFE000002347,124.19,5.76,118.43,USD,0.718177
stripe_payments,pi_3RvIq0BQ61UuLJWK0khrWcqc,HnC010012096,48.24,1.7,46.54,USD,1.0
stripe_payments,pi_3RvIV5LbZ7P2XrWw3AzEdKjO,FE001016618,393.71,11.72,381.99,USD,1.0
stripe_payments,pi_3RvIEYBQ61UuLJWK0CLxMLPV,HnC010012094,243.88,7.37,236.51,USD,1.0
stripe_payments,pi_3RvHciLbZ7P2XrWw3dax1QiF,CEFE000002346,320.29,14.39,305.9,USD,0.717464
stripe_payments,pi_3RvGRULbZ7P2XrWw0N0k3nCA-refund,FE001016617,380.71,11.34,369.37,USD,1.0
stripe_payments,pi_3Rv8qQBQ61UuLJWK07DFI6Rf,HnC010012093,138.33,4.31,134.02,USD,1.0
stripe_payments,pi_3Rv8D4LbZ7P2XrWw0JRSplZV,CEFE000002344,283.4,12.77,270.63,USD,0.718531
stripe_payments,pi_3Rv6TmLbZ7P2XrWw0r5seqqy,FE001016616,261.58,7.89,253.69,USD,1.0
stripe_payments,pi_3Rv64YLbZ7P2XrWw3y1PNI9r,FE001016615,311.66,9.34,302.32,USD,1.0
stripe_payments,pi_3Rv5meLbZ7P2XrWw2OHESAqH,CEFE000002343,99.83,4.69,95.14,USD,0.718678
paypal_express,1ER31943YB580784K,HnC010012092,763.28,37.05,726.23,USD,1.0
stripe_payments,pi_3Rv2z1LbZ7P2XrWw0qItCZo2,FE001016614,609.62,17.98,591.64,USD,1.0
stripe_payments,pi_3Rv2V0LbZ7P2XrWw2dkdi19L,FE001016612,164.46,5.07,159.39,USD,1.0
stripe_payments,pi_3Rv238LbZ7P2XrWw1JK7vrGJ,FE001016611,310.7,9.31,301.39,USD,1.0
stripe_payments,pi_3Rv21TBQ61UuLJWK2uVEoYu9,HnC010012090,342.82,10.24,332.58,USD,1.0
stripe_payments,pi_3Rv1c1LbZ7P2XrWw2zs7ZEQ5,FE001016610,352.2,10.51,341.69,USD,1.0
stripe_payments,pi_3Rv1apBQ61UuLJWK2IXHjjQj,HnC010012089,869.11,25.5,843.61,USD,1.0
stripe_payments,pi_3Rv1PWBQ61UuLJWK0FRlzNga-refund,HnC010012088,909.7,26.68,883.02,USD,1.0
stripe_payments,pi_3Rv0u4LbZ7P2XrWw3o4XFKYM,FE001016609,363.54,10.84,352.7,USD,1.0
stripe_payments,pi_3Rv0gTLbZ7P2XrWw11eIvJP6,CEFE000002342,276.99,12.49,264.5,USD,0.718427
stripe_payments,pi_3Rv0WqLbZ7P2XrWw1H4tdXQF,FE001016608,300.06,9.0,291.06,USD,1.0
stripe_payments,pi_3Rv0W8BQ61UuLJWK2GlWEEX4,HnC010012087,2894.84,84.25,2810.59,USD,1.0
stripe_payments,pi_3Rv079LbZ7P2XrWw2Cj5ATWG,CEFE000002341,571.73,25.46,546.27,USD,0.718427
stripe_payments,pi_3Rv01ELbZ7P2XrWw2WmeeCMr,CEFE000002340,144.06,6.64,137.42,USD,0.718427
stripe_payments,pi_3RuzfDBQ61UuLJWK1ZPPR9ng,HnC010012085,258.39,7.79,250.6,USD,1.0
stripe_payments,pi_3RuzdjBQ61UuLJWK1diHK1E8,HnC010012084,1319.11,38.55,1280.56,USD,1.0
stripe_payments,pi_3RuyDlLbZ7P2XrWw1G32nhld,CEFE000002338,123.98,5.76,118.22,USD,0.718198
stripe_payments,pi_3RuxoTLbZ7P2XrWw016be8de,CEFE000002337,56.58,2.79,53.79,USD,0.717881
stripe_payments,pi_3RuxivBQ61UuLJWK22FHGwRJ,HnC010012083,123.43,3.88,119.55,USD,1.0
stripe_payments,pi_3RuxiKLbZ7P2XrWw3wU5UQ1F,CEFE000002336,170.35,7.8,162.55,USD,0.717881
paypal_express,6RV41357K0707340H,HnC010012082,109.73,4.1,105.63,USD,1.0
paypal_express,6P504122D31848155,FE001016607,475.8,16.14,459.66,USD,1.0
stripe_payments,pi_3RuwShLbZ7P2XrWw3b2Jl3pz,CEFE000002335,41.94,2.15,39.79,USD,0.718475
stripe_payments,pi_3RuwKiBQ61UuLJWK2jjN3UJL-refund,HnC010012081,235.73,7.14,228.59,USD,1.0
stripe_payments,pi_3RuvDJLbZ7P2XrWw1gBRYC4s,CEFE000002334,152.91,7.03,145.88,USD,0.718443
stripe_payments,pi_3Ruv9PBQ61UuLJWK0MANF9Mz,HnC010012079,621.58,18.33,603.25,USD,1.0
stripe_payments,pi_3Ruul4BQ61UuLJWK0iR3LtVj,HnC010012078,2207.03,64.3,2142.73,USD,1.0
stripe_payments,pi_3RutpnBQ61UuLJWK00JaeIrJ,HnC010012077,258.65,7.8,250.85,USD,1.0
stripe_payments,pi_3RunJ0BQ61UuLJWK0sjFpcgH-refund,HnC010012076,46.92,1.66,45.26,USD,1.0
stripe_payments,pi_3RuhTaBQ61UuLJWK1bZt0UGE,HnC010012075,444.36,13.19,431.17,USD,1.0
stripe_payments,pi_3RugRvLbZ7P2XrWw1gZEUNBz,CEFE000002333,172.76,7.9,164.86,USD,0.7199
stripe_payments,pi_3RugDSLbZ7P2XrWw3rGkoNlr,CEFE000002332,218.05,9.89,208.16,USD,0.719696
paypal_express,4CT68265VB147272H,HnC010012074,0.0,0.0,0.0,Refunded,1.0
stripe_payments,pi_3RueIKLbZ7P2XrWw1wMn5raw,CEFE000002331,461.21,20.59,440.62,USD,0.719634
paypal_express,2B382089MN1302210,HnC010012072,136.82,4.99,131.83,USD,1.0
stripe_payments,pi_3RudKKBQ61UuLJWK0Rtmmthe-refund,HnC010012073,307.08,9.21,297.87,USD,1.0
paypal_express,5V62991060664383P,HnC010012071,595.39,20.08,575.31,USD,1.0
stripe_payments,pi_3RuYUaBQ61UuLJWK0WWIKB0h,HnC010012069,886.6,26.01,860.59,USD,1.0
stripe_payments,pi_3RuPRhLbZ7P2XrWw25j48RVL,CEFE000002329,148.89,6.85,142.04,USD,0.719634
paypal_express,5FV93668X1489943K,HnC010012068,574.35,19.39,554.96,USD,1.0
stripe_payments,pi_3RuKqMLbZ7P2XrWw1QPjYddT,CEFE000002328,230.45,10.44,220.01,USD,0.719634
stripe_payments,pi_3RuIxnLbZ7P2XrWw2LS7sJ2U,CEFE000002327,136.98,6.33,130.65,USD,0.719634
stripe_payments,pi_3RuHppBQ61UuLJWK05LNXCZg-refund,HnC010012065,773.24,22.72,750.52,USD,1.0
stripe_payments,pi_3RuHmKBQ61UuLJWK2gRADXxT,HnC010012064,95.72,3.08,92.64,USD,1.0
stripe_payments,pi_3RuFVLLbZ7P2XrWw0atSisG5,CEFE000002326,186.13,8.49,177.64,USD,0.719634
stripe_payments,pi_3RuDu7BQ61UuLJWK2hWkz50K,HnC010012063,49.52,1.74,47.78,USD,1.0
stripe_payments,pi_3RuDW5LbZ7P2XrWw0DF0LH2D,FE001016600,323.02,9.67,313.35,USD,1.0
paypal_express,3E3878954E0259621,FE001016599,50.5,2.15,48.35,USD,1.0
paypal_express,5R664712NR988184H,FE001016597,145.93,5.29,140.64,USD,1.0
stripe_payments,pi_3Ru1t3LbZ7P2XrWw0ldw64Qj,FE001016596,309.35,9.27,300.08,USD,1.0
paypal_express,3S867745T7773271Y,FE001016595,100.35,3.79,96.56,USD,1.0
paypal_express,9V591749920135049,HnC010012061,504.23,17.08,487.15,USD,1.0
stripe_payments,pi_3Rty20LbZ7P2XrWw0vP3SfVV,FE001016594,203.63,6.21,197.42,USD,1.0
stripe_payments,pi_3RtxpHLbZ7P2XrWw2k7YdlWQ,CEFE000002324,402.09,17.99,384.1,USD,0.719607
stripe_payments,pi_3RtxgHBQ61UuLJWK1NBwEe8V,HnC010012060,405.61,12.06,393.55,USD,1.0
stripe_payments,pi_3RtxUNLbZ7P2XrWw3LuxDOoH,CEFE000002323,203.72,9.26,194.46,USD,0.719607
stripe_payments,pi_3RtxD8BQ61UuLJWK2qMycwhN,HnC010012059,464.32,13.77,450.55,USD,1.0
stripe_payments,pi_3RtwV7LbZ7P2XrWw28SJMncI,CEFE000002322,447.22,19.98,427.24,USD,0.719602
stripe_payments,pi_3RtvsvLbZ7P2XrWw00r6599u-refund,CEFE000002321,105.61,4.95,100.66,USD,0.719916
stripe_payments,pi_3RtuSILbZ7P2XrWw2Yh27kNP,CEFE000002320,384.2,17.2,367.0,USD,0.719738
stripe_payments,pi_3Rtu4kLbZ7P2XrWw2J9zNqM9,CEFE000002318,347.17,15.58,331.59,USD,0.719738
stripe_payments,pi_3Rtu5DLbZ7P2XrWw2LeW54kM,CEFE000002319,98.44,4.63,93.81,USD,0.719738
paypal_express,1KB12834MJ910032A,HnC010012057,1020.12,34.05,986.07,USD,1.0
stripe_payments,pi_3RttJUBQ61UuLJWK2EYPeXCO,HnC010012056,2790.03,81.21,2708.82,USD,1.0
paypal_express,1SG22793H3668035B,HnC010012055,226.17,7.93,218.24,USD,1.0
stripe_payments,pi_3Rtt2OBQ61UuLJWK2rwA3GGC-refund,HnC010012054,71.92,2.39,69.53,USD,1.0
stripe_payments,pi_3RtsrmLbZ7P2XrWw0mFbjRdd,CEFE000002317,155.9,7.16,148.74,USD,0.719838
stripe_payments,pi_3RtsjlBQ61UuLJWK2vlYNJUF,HnC010012053,79.29,2.6,76.69,USD,1.0
stripe_payments,pi_3RtsLCLbZ7P2XrWw1muGowUy,CEFE000002316,123.29,5.72,117.57,USD,0.719796
stripe_payments,pi_3RtrvlLbZ7P2XrWw2bYsUbuq,FE001016593,30.86,1.19,29.67,USD,1.0
stripe_payments,pi_3RtrqHBQ61UuLJWK1jejAZVr,HnC010012052,1227.26,35.89,1191.37,USD,1.0
stripe_payments,pi_3Rtr5UBQ61UuLJWK2QCsT0AP,HnC010012051,214.93,6.53,208.4,USD,1.0
stripe_payments,pi_3RtqhvLbZ7P2XrWw1Oak9eXV,CEFE000002315,108.69,5.08,103.61,USD,0.719518
stripe_payments,pi_3RtqCnBQ61UuLJWK24kapXVv,HnC010012050,232.17,7.03,225.14,USD,1.0
stripe_payments,pi_3Rtq8XBQ61UuLJWK1zuJewGF,HnC010012049,240.27,7.27,233.0,USD,1.0
stripe_payments,pi_3RteBbLbZ7P2XrWw0DsglmvA,CEFE000002314,84.82,4.03,80.79,USD,0.720907
stripe_payments,pi_3RtcWxBQ61UuLJWK2QzocyT0,HnC010012048,123.65,3.89,119.76,USD,1.0
stripe_payments,pi_3RtcQTBQ61UuLJWK00CvCTdm,HnC010012047,555.97,16.42,539.55,USD,1.0
stripe_payments,pi_3RtcKOBQ61UuLJWK0QQY2mzd,HnC010012046,254.07,7.67,246.4,USD,1.0
stripe_payments,pi_3RtbL8BQ61UuLJWK2gVVsNEM-refund,HnC010012044,1371.13,40.06,1331.07,USD,1.0
stripe_payments,pi_3RtbCKBQ61UuLJWK0UbyQ4FR-refund,HnC010012043,96.65,3.1,93.55,USD,1.0
stripe_payments,pi_3Rtb0JLbZ7P2XrWw3842JJye,FE001016592,279.38,8.4,270.98,USD,1.0
stripe_payments,pi_3RtarGBQ61UuLJWK04fx3ixl,HnC010012042,2024.07,59.0,1965.07,USD,1.0
stripe_payments,pi_3Rta9tLbZ7P2XrWw3KNU6A0L,CEFE000002313,169.76,7.77,161.99,USD,0.720268
stripe_payments,pi_3RtZxTBQ61UuLJWK07KbgY92,HnC010012041,69.95,2.33,67.62,USD,1.0
stripe_payments,pi_3RtZyPLbZ7P2XrWw3Jq8yqeS,CEFE000002312,34.69,1.83,32.86,USD,0.719158
stripe_payments,pi_3RtZcRLbZ7P2XrWw3Pa3uJv4,CEFE000002311,124.36,5.77,118.59,USD,0.719158
stripe_payments,pi_3RtZWIBQ61UuLJWK2IOFwpcQ,HnC010012040,698.99,20.57,678.42,USD,1.0
stripe_payments,pi_3RtZTiLbZ7P2XrWw2easB769,FE001016591,629.61,18.56,611.05,USD,1.0
stripe_payments,pi_3RtYjhLbZ7P2XrWw00LddCkM,FE001016590,510.45,15.1,495.35,USD,1.0
stripe_payments,pi_3RtXw3LbZ7P2XrWw0Ys55Vt6,CEFE000002310,243.27,11.0,232.27,USD,0.719911
stripe_payments,pi_3RtXPkBQ61UuLJWK0PBQN3r5,HnC010012038,91.16,2.94,88.22,USD,1.0
stripe_payments,pi_3RtWeVBQ61UuLJWK15qSdYNQ,HnC010012037,99.06,3.17,95.89,USD,1.0
stripe_payments,pi_3RtWQCLbZ7P2XrWw3lAKpRub,FE001016589,534.07,15.79,518.28,USD,1.0
stripe_payments,pi_3RtVJqBQ61UuLJWK0NF5CFji,HnC010012035,460.42,13.65,446.77,USD,1.0
stripe_payments,pi_3RtUaCLbZ7P2XrWw2uQBSdQc,CEFE000002307,47.09,2.37,44.72,USD,0.720074
stripe_payments,pi_3RtU2QBQ61UuLJWK1RbBFUBT,HnC010012034,116.03,3.66,112.37,USD,1.0
paypal_express,39M18793XD6057726,HnC010012033,1271.53,42.32,1229.21,USD,1.0
stripe_payments,pi_3RtL70LbZ7P2XrWw0nNnDlKK,FE001016588,202.49,6.17,196.32,USD,1.0
stripe_payments,pi_3RtKrvLbZ7P2XrWw2PC78Hun,CEFE000002306,42.81,2.18,40.63,USD,0.720581
stripe_payments,pi_3RtJUeBQ61UuLJWK0s0hplg9,HnC010012032,98.1,3.14,94.96,USD,1.0
stripe_payments,pi_3RtFuTBQ61UuLJWK0pqPUwSz,HnC010012031,55.14,1.9,53.24,USD,1.0
stripe_payments,pi_3RtFnWLbZ7P2XrWw0kBk6wi8,CEFE000002305,56.21,2.77,53.44,USD,0.720508
stripe_payments,pi_3RtFKuLbZ7P2XrWw0RNmW3o7,FE001016587,184.79,5.66,179.13,USD,1.0
stripe_payments,pi_3RtEr2LbZ7P2XrWw2kYvEZ4S,CEFE000002304,81.7,3.89,77.81,USD,0.720451
stripe_payments,pi_3RtEWbLbZ7P2XrWw1oexDcjA,CEFE000002303,116.25,5.42,110.83,USD,0.720451
stripe_payments,pi_3RtEJSBQ61UuLJWK2F9oEKgS-refund,HnC010012030,500.08,14.8,485.28,USD,1.0
stripe_payments,pi_3RtEEsLbZ7P2XrWw0DZE8ejm,CEFE000002302,498.49,22.23,476.26,USD,0.720409
paypal_express,12T03805AN285610L,HnC010012029,556.45,18.8,537.65,USD,1.0
stripe_payments,pi_3RtDbGLbZ7P2XrWw2jkf3xSz,FE001016586,177.48,5.45,172.03,USD,1.0
stripe_payments,pi_3RtDG8BQ61UuLJWK2ntAQhsx,HnC010012028,280.43,8.43,272.0,USD,1.0
stripe_payments,pi_3RtD2kLbZ7P2XrWw2fWqWlrf,CEFE000002301,322.65,14.5,308.15,USD,0.720513
stripe_payments,pi_3RtD5TBQ61UuLJWK0xPHGGHc,HnC010012027,233.06,7.06,226.0,USD,1.0
stripe_payments,pi_3RtD1RLbZ7P2XrWw0LBXtXXe,FE001016585,519.51,15.37,504.14,USD,1.0
stripe_payments,pi_3RtCoqBQ61UuLJWK1N1BzYom-refund,HnC010012026,442.7,13.14,429.56,USD,1.0
stripe_payments,pi_3RtCjzBQ61UuLJWK2EgTzwPD-refund,HnC010012025,668.11,19.68,648.43,USD,1.0
stripe_payments,pi_3RtCdxLbZ7P2XrWw32jHfNku,CEFE000002300,418.03,18.69,399.34,USD,0.720513
stripe_payments,pi_3RtC5iLbZ7P2XrWw3jGfwlvF,CEFE000002299,117.41,5.47,111.94,USD,0.720634
stripe_payments,pi_3RtC2DLbZ7P2XrWw3qpY5FG3,FE001016584,1140.4,33.37,1107.03,USD,1.0
stripe_payments,pi_3RtBnCBQ61UuLJWK2bui6Ze8,HnC010012024,103.28,3.3,99.98,USD,1.0
stripe_payments,pi_3RtBZfBQ61UuLJWK0pyP0hy7,HnC010012023,206.34,6.28,200.06,USD,1.0
stripe_payments,pi_3RtB63BQ61UuLJWK2vm3iplq-refund,HnC010012022,6737.55,195.69,6541.86,USD,1.0
stripe_payments,pi_3RtAvRBQ61UuLJWK1ZmL4osM,HnC010012021,203.42,6.2,197.22,USD,1.0
stripe_payments,pi_3RtAUnLbZ7P2XrWw3DB3kaVU,CEFE000002297,124.51,5.78,118.73,USD,0.720476
stripe_payments,pi_3RtAUCBQ61UuLJWK2k5wVyEU,HnC010012020,1145.93,33.53,1112.4,USD,1.0
stripe_payments,pi_3RtAAALbZ7P2XrWw3VBIi60i,CEFE000002296,472.11,21.07,451.04,USD,0.720476
stripe_payments,pi_3RtA8mBQ61UuLJWK0XrZTuYz,HnC010012019,68.53,2.29,66.24,USD,1.0
stripe_payments,pi_3RtA43BQ61UuLJWK2mkpJbqk,HnC010012018,205.51,6.26,199.25,USD,1.0
stripe_payments,pi_3Rt9jTLbZ7P2XrWw0i2nOCGU,FE001016583,865.21,25.39,839.82,USD,1.0
stripe_payments,pi_3Rt9HOLbZ7P2XrWw11R1fPKK,CEFE000002295,148.32,6.83,141.49,USD,0.719838
stripe_payments,pi_3Rt91ZLbZ7P2XrWw3poxhBrN,CEFE000002294,135.29,6.25,129.04,USD,0.719838
stripe_payments,pi_3Rt8TiLbZ7P2XrWw3k3HnM8R,FE001016582,138.86,4.33,134.53,USD,1.0
stripe_payments,pi_3Rt8S5LbZ7P2XrWw1QLZlGlk,CEFE000002293,40.68,2.09,38.59,USD,0.72001
stripe_payments,pi_3Rt8QPLbZ7P2XrWw2tkReJXe,CEFE000002292,1207.42,53.43,1153.99,USD,0.72001
stripe_payments,pi_3Rt80VBQ61UuLJWK1PAFk6GV,HnC010012016,258.24,7.79,250.45,USD,1.0
stripe_payments,pi_3Rt7ccLbZ7P2XrWw3jXIfAav,CEFE000002291,79.54,3.8,75.74,USD,0.72011
stripe_payments,pi_3Rt6ltBQ61UuLJWK26D8S6ll,HnC010012015,1066.83,31.24,1035.59,USD,1.0
paypal_express,9BM07059NX210960G,HnC010012014,217.03,7.63,209.4,USD,1.0
stripe_payments,pi_3Rt6HGLbZ7P2XrWw2CsPTjXK,CEFE000002290,122.25,5.68,116.57,USD,0.719738
stripe_payments,pi_3Rt5qUBQ61UuLJWK0wCd85ny,HnC010012013,572.75,16.91,555.84,USD,1.0
stripe_payments,pi_3RsxpfLbZ7P2XrWw0Wg72p3g,CEFE000002288,80.29,3.83,76.46,USD,0.718792
stripe_payments,pi_3Rsw5EBQ61UuLJWK1CPYSx1U,HnC010012012,435.63,12.93,422.7,USD,1.0
stripe_payments,pi_3Rsv1aBQ61UuLJWK2NJFd11U,HnC010012011,693.31,20.41,672.9,USD,1.0
stripe_payments,pi_3RsuzsLbZ7P2XrWw3nzEXKIm,FE001016581,114.39,3.62,110.77,USD,1.0
stripe_payments,pi_3RsukULbZ7P2XrWw2pBtTuyN,FE001016580,206.27,6.28,199.99,USD,1.0
stripe_payments,pi_3RsujqBQ61UuLJWK0iKDBHKn,HnC010012010,349.61,10.44,339.17,USD,1.0
stripe_payments,pi_3RsujVLbZ7P2XrWw1P9UlYuw,CEFE000002287,226.15,10.25,215.9,USD,0.718761
stripe_payments,pi_3RsubYBQ61UuLJWK1zayG7pF,HnC010012009,181.69,5.57,176.12,USD,1.0
stripe_payments,pi_3RsubDBQ61UuLJWK1iBrvTV7,HnC010012008,154.48,4.78,149.7,USD,1.0
stripe_payments,pi_3RsuXELbZ7P2XrWw04aKbsxG,CEFE000002286,113.79,5.31,108.48,USD,0.718761
stripe_payments,pi_3RssoqLbZ7P2XrWw1TSK0ngO,CEFE000002285,115.72,5.39,110.33,USD,0.718818
stripe_payments,pi_3RssdwBQ61UuLJWK2qphhv5t,HnC010012007,142.33,4.43,137.9,USD,1.0
stripe_payments,pi_3RssFbLbZ7P2XrWw2g3QEAy2,CEFE000002284,184.54,8.42,176.12,USD,0.718818
stripe_payments,pi_3RsrtcBQ61UuLJWK2hhGJxfr,HnC010012006,432.5,12.84,419.66,USD,1.0
stripe_payments,pi_3RsrcDBQ61UuLJWK2B1f5eMc,HnC010012005,685.81,20.19,665.62,USD,1.0
stripe_payments,pi_3RsrWSLbZ7P2XrWw14h9wP8s,FE001016579,173.25,5.32,167.93,USD,1.0
stripe_payments,pi_3RsrAXLbZ7P2XrWw04lnaupT,CEFE000002283,63.07,3.08,59.99,USD,0.718772
stripe_payments,pi_3Rsqy4BQ61UuLJWK2lDRwNG8,HnC010012004,609.22,17.97,591.25,USD,1.0
stripe_payments,pi_3RsqdmLbZ7P2XrWw3UGiXCIq,CEFE000002282,299.28,13.47,285.81,USD,0.718141
stripe_payments,pi_3RsqLCBQ61UuLJWK2GiU49Ee,HnC010012003,772.94,22.72,750.22,USD,1.0
stripe_payments,pi_3RspguLbZ7P2XrWw0HwzPrKU,CEFE000002281,166.94,7.65,159.29,USD,0.718464
stripe_payments,pi_3RspPrLbZ7P2XrWw2AQlSbIx,FE001016578,179.0,5.49,173.51,USD,1.0
stripe_payments,pi_3RspL1LbZ7P2XrWw33NJfNul,FE001016577,256.92,7.75,249.17,USD,1.0
stripe_payments,pi_3Rsp0FLbZ7P2XrWw3VHqCZgJ,CEFE000002280,355.27,15.93,339.34,USD,0.718505
stripe_payments,pi_3RsoxZBQ61UuLJWK2Vp3a5ZJ,HnC010012002,195.35,5.97,189.38,USD,1.0
stripe_payments,pi_3RsonjLbZ7P2XrWw0XBhrynI,CEFE000002279,435.46,19.46,416.0,USD,0.718505
stripe_payments,pi_3RsomLBQ61UuLJWK0kEatwhR,HnC010012001,74.13,2.45,71.68,USD,1.0
stripe_payments,pi_3RsobYLbZ7P2XrWw3kfX1HWq,FE001016576,138.13,4.31,133.82,USD,1.0
stripe_payments,pi_3RsoR2LbZ7P2XrWw2zSk3fPJ,CEFE000002278,53.67,2.66,51.01,USD,0.718505
stripe_payments,pi_3RsnEpBQ61UuLJWK2DGuPjS2,HnC010012000,207.06,6.3,200.76,USD,1.0
stripe_payments,pi_3Rsn9ZBQ61UuLJWK1Q6uEE7Q,HnC010011999,272.8,8.21,264.59,USD,1.0
stripe_payments,pi_3RsmXmLbZ7P2XrWw0pTCu6DE,FE001016575,296.96,8.91,288.05,USD,1.0
stripe_payments,pi_3RsmRzLbZ7P2XrWw1dVIU5Yn,FE001016574,183.15,5.61,177.54,USD,1.0
stripe_payments,pi_3RsmM9BQ61UuLJWK0tWbL8MW,HnC010011998,189.16,5.79,183.37,USD,1.0
stripe_payments,pi_3RsmALBQ61UuLJWK0YYJf4P8,HnC010011997,461.56,13.69,447.87,USD,1.0
stripe_payments,pi_3RslxnLbZ7P2XrWw2S9IqtJ5,CEFE000002277,151.67,6.97,144.7,USD,0.718047
stripe_payments,pi_3RskITBQ61UuLJWK1pYmc8cT,HnC010011995,666.34,19.62,646.72,USD,1.0
stripe_payments,pi_3RsjcGBQ61UuLJWK1eMOySG1-refund,HnC010011994,1936.28,56.45,1879.83,USD,1.0
stripe_payments,pi_3Rsi0aBQ61UuLJWK15uQlUSA-refund,HnC010011993,628.27,18.52,609.75,USD,1.0
stripe_payments,pi_3Rsd32LbZ7P2XrWw0Ue15Nrc,CEFE000002276,206.89,9.4,197.49,USD,0.71824
stripe_payments,pi_3RsZmILbZ7P2XrWw0reyctfZ,CEFE000002275,133.73,6.18,127.55,USD,0.719033
stripe_payments,pi_3RsYvXLbZ7P2XrWw32Qbj3v9,CEFE000002274,401.64,17.97,383.67,USD,0.719006
stripe_payments,pi_3RsYs2LbZ7P2XrWw17O1jSVV,CEFE000002273,37.55,1.95,35.6,USD,0.719006
stripe_payments,pi_3RsYDYLbZ7P2XrWw0QpXTy9J,FE001016573,16.88,0.79,16.09,USD,1.0
stripe_payments,pi_3RsXKYLbZ7P2XrWw1x3xkTiB,FE001016572,392.19,11.67,380.52,USD,1.0
