Order Number,Purchased on,Total Purchased,Subtotal Purchased,Tax,Shipping,Discount,Vendor Amount,Vendor Subtotal,Vendor Shipping,Vendor Name,Payment Method,Payment Transaction ID
CEFE000002396,2025-08-15 19:58:06,117.87,76.87,0.00,41.00,0.00,63.1200,34.1300,28.9900,AllPoints,stripe_payments,pi_3RwTlILbZ7P2XrWw1AAyuITy
HnC010012177,2025-08-15 19:16:04,5558.28,5558.28,0.00,0.00,0.00,4446.6200,4446.6200,0.0000,Neuco,stripe_payments,pi_3RwT6cBQ61UuLJWK13QiOrH4
FE001016643,2025-08-15 19:01:51,34.91,23.18,1.74,9.99,0.00,32.5500,16.5600,15.9900,AllPoints,stripe_payments,pi_3RwSsqLbZ7P2XrWw2QkR2F8a
FE001016642,2025-08-15 18:51:42,149.24,129.84,9.41,9.99,0.00,126.0300,110.0400,15.9900,AllPoints,stripe_payments,pi_3RwSj2LbZ7P2XrWw1JiJfn6v
FE001016641,2025-08-15 18:49:41,168.75,147.00,11.76,9.99,0.00,140.5700,124.5800,15.9900,AllPoints,stripe_payments,pi_3RwSh4LbZ7P2XrWw0iax43P3
HnC010012175,2025-08-15 18:27:06,683.53,596.32,43.83,43.38,0.00,545.6800,502.3300,43.3500,Neuco,stripe_payments,pi_3RwSLEBQ61UuLJWK0hNkkpn4
HnC010012174,2025-08-15 17:52:23,952.55,740.85,59.27,152.43,0.00,754.5700,649.8700,104.7000,Neuco,stripe_payments,pi_3RwRnUBQ61UuLJWK1tZV3Qfy
HnC010012173,2025-08-15 17:17:53,109.44,69.68,4.25,35.51,0.00,94.3800,56.9600,37.4200,Neuco,stripe_payments,pi_3RwRGEBQ61UuLJWK1lgs6aC5
CEFE000002394,2025-08-15 17:05:54,148.71,107.71,0.00,41.00,0.00,85.1800,56.1900,28.9900,AllPoints,stripe_payments,pi_3RwR4eLbZ7P2XrWw1RdXdMix
CEFE000002393,2025-08-15 17:02:23,148.71,107.71,0.00,41.00,0.00,85.1800,56.1900,28.9900,AllPoints,stripe_payments,pi_3RwR1FLbZ7P2XrWw0V2yfYKI
FE001016639,2025-08-15 17:00:33,289.33,258.65,20.69,9.99,0.00,242.8800,226.8900,15.9900,AllPoints,stripe_payments,pi_3RwQzTLbZ7P2XrWw2yJPVdaG
CEFE000002392,2025-08-15 16:21:45,127.80,86.80,0.00,41.00,0.00,67.5300,38.5400,28.9900,AllPoints,stripe_payments,pi_3RwQNvLbZ7P2XrWw1FIrDMV7
CEFE000002391,2025-08-15 16:17:42,394.83,353.83,0.00,41.00,0.00,220.5000,191.6000,28.9900,AllPoints,stripe_payments,pi_3RwQK0LbZ7P2XrWw0yVqCt58
HnC010012172,2025-08-15 15:47:24,67.51,33.87,3.13,30.51,0.00,36.7500,22.0400,14.7100,Neuco,paypal_express,3VG70525CX092262H
HnC010012171,2025-08-15 15:37:04,267.91,188.58,11.79,67.54,0.00,182.5900,159.8200,22.7700,Neuco,stripe_payments,pi_3RwPggBQ61UuLJWK1xkp2mOa
HnC010012169,2025-08-15 15:08:29,293.93,247.51,19.80,26.62,0.00,245.1500,220.5300,24.6200,Neuco,stripe_payments,pi_3RwPF1BQ61UuLJWK1IypbW5W
CEFE000002390,2025-08-15 14:45:52,296.10,255.10,0.00,41.00,0.00,162.0700,133.0800,28.9900,AllPoints,stripe_payments,pi_3RwOrkLbZ7P2XrWw3AfvWJIg
HnC010012167,2025-08-15 14:00:29,539.64,452.44,29.97,57.23,0.00,414.0100,396.8800,17.1300,Metropac,stripe_payments,pi_3RwOBDBQ61UuLJWK0AjUHf4Z
HnC010012166,2025-08-15 13:56:31,430.96,372.10,30.75,28.11,0.00,328.3200,302.4000,25.9200,Neuco,stripe_payments,pi_3RwO7FBQ61UuLJWK0nPEFyAN
HnC010012165,2025-08-15 13:49:53,989.44,887.72,74.35,27.37,0.00,789.6500,778.7000,10.9500,Encompass,stripe_payments,pi_3RwO0pBQ61UuLJWK25SFl7k9
HnC010012164,2025-08-15 13:42:06,1015.90,901.95,63.14,50.81,0.00,820.8400,782.5700,38.2700,Neuco,stripe_payments,pi_3RwNtHBQ61UuLJWK1a0NYLJB
FE001016637,2025-08-15 13:36:50,224.72,200.68,14.05,9.99,0.00,186.0600,170.0700,15.9900,AllPoints,stripe_payments,pi_3RwNoJLbZ7P2XrWw1YS8kSD4
FE001016636,2025-08-15 13:32:13,162.22,142.94,9.29,9.99,0.00,137.1300,121.1400,15.9900,AllPoints,stripe_payments,pi_3RwNjsLbZ7P2XrWw2TySaTZJ
HnC010012163,2025-08-15 13:30:46,841.63,754.11,56.56,30.96,0.00,660.1200,635.2500,24.8700,Neuco,stripe_payments,pi_3RwNiSBQ61UuLJWK1EW6LKFS
FE001016635,2025-08-15 13:03:53,111.39,92.18,9.22,9.99,0.00,95.7500,84.8000,10.9500,Encompass,stripe_payments,pi_3RwNIQLbZ7P2XrWw0uDnNtZQ
CEFE000002388,2025-08-15 10:53:36,188.52,147.52,0.00,41.00,0.00,105.9500,76.9600,28.9900,AllPoints,stripe_payments,pi_3RwLGMLbZ7P2XrWw3Vn5X8NM
HnC010012161,2025-08-15 09:15:48,2348.01,2014.50,151.09,182.42,0.00,1825.6300,1698.7400,126.8900,Neuco,stripe_payments,pi_3RwJjBBQ61UuLJWK2mwZDwni
HnC010012159,2025-08-15 02:45:06,168.30,109.95,10.14,48.21,0.00,132.0800,95.4700,36.6100,Neuco,stripe_payments,pi_3RwDdbBQ61UuLJWK2A27okl1
CEFE000002387,2025-08-15 01:41:36,889.28,848.28,0.00,41.00,0.00,471.5100,442.5200,28.9900,AllPoints,stripe_payments,pi_3RwCeALbZ7P2XrWw3EOMBzbo-refund
FE001016634,2025-08-15 00:55:42,239.67,197.68,0.00,41.99,0.00,316.9500,167.5200,149.4300,AllPoints,stripe_payments,pi_3RwBvkLbZ7P2XrWw3zPQ7If7
FE001016633,2025-08-15 00:07:50,317.11,289.74,17.38,9.99,0.00,256.4900,245.5400,10.9500,Encompass,paypal_express,37P7466803217282U
CEFE000002386,2025-08-14 23:22:19,117.76,76.76,0.00,41.00,0.00,63.0700,34.0800,28.9900,AllPoints,stripe_payments,pi_3RwATNLbZ7P2XrWw25vPchbl
CEFE000002384,2025-08-14 22:08:16,158.56,117.56,0.00,41.00,0.00,90.3200,61.3300,28.9900,AllPoints,stripe_payments,pi_3Rw9JhLbZ7P2XrWw2wefDFQm
HnC010012158,2025-08-14 21:39:11,313.07,263.19,18.42,31.46,0.00,261.4400,225.6700,35.7700,Neuco,stripe_payments,pi_3Rw8rYBQ61UuLJWK1VlmhnNP
HnC010012157,2025-08-14 20:45:19,303.36,222.20,0.00,81.16,0.00,256.2900,188.3000,53.4800,Metropac,stripe_payments,pi_3Rw80vBQ61UuLJWK0CHVJ3qC
CEFE000002383,2025-08-14 20:23:23,264.74,223.74,0.00,41.00,0.00,145.7100,116.7200,28.9900,AllPoints,stripe_payments,pi_3Rw7gDLbZ7P2XrWw0quyQi01
CEFE000002382,2025-08-14 20:13:43,401.83,360.83,0.00,41.00,0.00,211.9200,182.9300,28.9900,AllPoints,stripe_payments,pi_3Rw7WrLbZ7P2XrWw3WxjDlb4
HnC010012156,2025-08-14 20:10:14,268.05,218.77,18.32,30.96,0.00,199.0400,171.7600,27.2800,Neuco,stripe_payments,pi_3Rw7TUBQ61UuLJWK1t7ajFrc
HnC010012154,2025-08-14 19:25:14,292.80,241.64,14.50,36.66,0.00,210.1300,185.6800,24.4500,Neuco,stripe_payments,pi_3Rw6lvBQ61UuLJWK2WY2JWnf
HnC010012153,2025-08-14 19:14:53,201.40,71.13,5.42,124.85,0.00,133.9800,56.1500,77.8300,Neuco,stripe_payments,pi_3Rw6bvBQ61UuLJWK2MfuojFm
HnC010012152,2025-08-14 19:13:00,2409.44,2057.85,92.60,258.99,0.00,1885.5700,1706.9800,178.5900,Neuco,stripe_payments,pi_3Rw6ZxBQ61UuLJWK1msJD6jq
HnC010012151,2025-08-14 18:56:08,883.03,695.22,71.26,116.55,0.00,656.1200,585.6400,70.4800,Neuco,stripe_payments,pi_3Rw6JmBQ61UuLJWK2nvUc41F
FE001016632,2025-08-14 18:47:29,421.15,350.15,21.01,49.99,0.00,356.1400,307.1500,48.9900,AllPoints,stripe_payments,pi_3Rw6BOLbZ7P2XrWw22M4D4Nq
HnC010012150,2025-08-14 18:42:56,150.00,112.04,7.00,30.96,0.00,120.6900,91.5800,29.1100,Neuco,stripe_payments,pi_3Rw670BQ61UuLJWK2zRljCnc
CEFE000002381,2025-08-14 18:32:22,925.73,884.73,0.00,41.00,0.00,506.7300,477.7400,28.9900,AllPoints,stripe_payments,pi_3Rw5v2LbZ7P2XrWw2fb2XjGm
HnC010012148,2025-08-14 17:47:37,273.45,231.40,16.20,25.85,0.00,230.4800,199.3800,31.1000,Neuco,stripe_payments,pi_3Rw5FSBQ61UuLJWK26Xelcr3
HnC010012143,2025-08-14 15:44:44,993.69,954.72,0.00,38.97,0.00,848.4300,837.4800,10.9500,Encompass,stripe_payments,pi_3Rw3H6BQ61UuLJWK2uWF34WL
HnC010012147,2025-08-14 15:13:36,670.85,601.84,42.13,26.88,0.00,535.4200,507.7800,27.6400,Neuco,stripe_payments,pi_3Rw2pcBQ61UuLJWK05w4BQhN
HnC010012146,2025-08-14 15:12:20,394.98,351.48,19.33,24.17,0.00,305.1100,287.3100,17.8000,Neuco,stripe_payments,pi_3Rw2pBBQ61UuLJWK1Wm1URUZ
HnC010012145,2025-08-14 14:48:37,460.64,397.85,31.83,30.96,0.00,359.9400,348.9900,10.9500,Encompass,paypal_express,72R238787E110450K
HnC010012144,2025-08-14 14:40:11,365.47,305.99,18.36,41.12,0.00,277.3900,249.0300,28.3600,Neuco,paypal_express,1RX442182P0409938
CEFE000002378,2025-08-14 13:54:25,211.12,170.12,0.00,41.00,0.00,117.7400,88.7500,28.9900,AllPoints,stripe_payments,pi_3Rw1bnLbZ7P2XrWw3nSHcKu7
CEFE000002377,2025-08-14 13:33:44,341.06,300.06,0.00,41.00,0.00,185.5300,156.5400,28.9900,AllPoints,stripe_payments,pi_3Rw1HmLbZ7P2XrWw39OqVnCO
HnC010012142,2025-08-14 13:16:46,316.31,269.20,16.15,30.96,0.00,238.1800,220.3800,17.8000,Neuco,stripe_payments,pi_3Rw11MBQ61UuLJWK0ZTViYPm
HnC010012141,2025-08-14 12:17:17,102.40,69.68,5.84,26.88,0.00,77.0600,56.9600,20.1000,Neuco,stripe_payments,pi_3Rw05mBQ61UuLJWK2RJmTmDT
CEFE000002376,2025-08-14 03:18:42,335.38,294.38,0.00,41.00,0.00,182.5600,153.5700,28.9900,AllPoints,stripe_payments,pi_3RvrgaLbZ7P2XrWw16nPQqKG
HnC010012140,2025-08-14 01:20:15,92.84,32.37,3.24,57.23,0.00,55.4300,22.3000,33.1300,Neuco,paypal_express,77P78293VJ000915T
HnC010012139,2025-08-13 23:26:55,298.03,150.90,14.71,132.42,0.00,212.4000,123.2800,89.1200,Neuco,stripe_payments,pi_3Rvo4HBQ61UuLJWK0OPaoaI5
HnC010012138,2025-08-13 22:54:26,67.63,38.71,3.74,25.18,0.00,38.6000,27.6500,10.9500,Encompass,paypal_express,14301616MU858672V
HnC010012137,2025-08-13 22:51:49,840.68,762.16,53.35,25.17,0.00,683.9200,649.2100,34.7100,Neuco,stripe_payments,pi_3RvnWJBQ61UuLJWK02wVvM5l
HnC010012136,2025-08-13 21:59:23,700.37,511.53,30.69,158.15,0.00,530.9200,432.5700,98.3500,Neuco,stripe_payments,pi_3RvmhZBQ61UuLJWK0EI5qCKq
CEFE000002374,2025-08-13 21:54:26,138.74,97.74,0.00,41.00,0.00,79.9800,50.9900,28.9900,AllPoints,stripe_payments,pi_3RvmcmLbZ7P2XrWw3CbwBrOW
CEFE000002373,2025-08-13 20:15:23,165.21,124.21,0.00,41.00,0.00,93.7900,64.8000,28.9900,AllPoints,stripe_payments,pi_3Rvl4vLbZ7P2XrWw3HXBA8j7
HnC010012134,2025-08-13 19:58:27,379.36,318.23,28.24,32.89,0.00,284.5500,258.6300,25.9200,Neuco,stripe_payments,pi_3RvkoXBQ61UuLJWK1vuNi1xN
CEFE000002372,2025-08-13 19:37:50,398.69,357.69,0.00,41.00,0.00,215.5900,186.6000,28.9900,AllPoints,stripe_payments,pi_3RvkUZLbZ7P2XrWw3FP5jaOg
HnC010012133,2025-08-13 18:31:05,1575.20,1365.62,146.80,62.78,0.00,1209.5700,1151.5600,58.0100,Neuco,stripe_payments,pi_3RvjRrBQ61UuLJWK0mufrJxC
HnC010012132,2025-08-13 18:19:06,1042.04,1015.42,0.00,26.62,0.00,882.7700,855.3700,27.4000,Neuco,stripe_payments,pi_3RvjGPBQ61UuLJWK2BubL7lg
FE001016628,2025-08-13 18:01:09,126.74,107.48,9.27,9.99,0.00,92.7500,76.7600,15.9900,AllPoints,stripe_payments,pi_3Rviz0LbZ7P2XrWw2RBMfOVs
HnC010012131,2025-08-13 17:48:06,77.63,40.60,2.84,34.19,0.00,39.9500,29.0000,10.9500,Encompass,stripe_payments,pi_3RvimOBQ61UuLJWK1VUjo7Er
CEFE000002370,2025-08-13 17:42:51,714.11,673.11,0.00,41.00,0.00,392.4600,363.4700,28.9900,AllPoints,stripe_payments,pi_3RvihJLbZ7P2XrWw08YsQ66Q
HnC010012130,2025-08-13 17:17:45,409.38,235.26,18.82,155.30,0.00,292.8800,199.3800,93.5000,Neuco,stripe_payments,pi_3RviIxBQ61UuLJWK09trqwVl
HnC010012129,2025-08-13 17:17:05,708.18,545.56,54.49,108.13,0.00,512.2500,459.5700,52.6800,Neuco,stripe_payments,pi_3RviHkBQ61UuLJWK03Up9jkU
HnC010012128,2025-08-13 17:14:34,307.23,257.02,15.42,34.79,0.00,227.5300,201.8000,25.7300,Neuco,stripe_payments,pi_3RviFwBQ61UuLJWK1V1kal8F
CEFE000002369,2025-08-13 17:09:26,176.77,135.77,0.00,41.00,0.00,99.8200,70.8300,28.9900,AllPoints,stripe_payments,pi_3RviAzLbZ7P2XrWw2etapPDt
HnC010012127,2025-08-13 17:05:18,105.23,68.81,6.88,29.54,0.00,47.4100,47.4100,0.0000,Neuco,stripe_payments,pi_3Rvi6yBQ61UuLJWK0XbIW1ra-refund
HnC010012126,2025-08-13 16:58:25,910.71,763.99,75.44,71.28,0.00,703.4600,639.2800,64.1800,Neuco,stripe_payments,pi_3RvhxLBQ61UuLJWK22Ti9eY3
HnC010012125,2025-08-13 16:28:37,1031.38,921.31,55.28,54.79,0.00,824.7000,780.4400,44.2600,Neuco,stripe_payments,pi_3RvhXTBQ61UuLJWK03VqdqCC
FE001016627,2025-08-13 16:24:32,45.64,33.32,2.33,9.99,0.00,32.6500,16.6600,15.9900,AllPoints,stripe_payments,pi_3RvhTWLbZ7P2XrWw0wueRmY9
HnC010012124,2025-08-13 15:45:52,349.79,298.68,23.89,27.22,0.00,269.8000,252.0000,17.8000,Neuco,stripe_payments,pi_3Rvgr9BQ61UuLJWK2OBnIlgS
CEFE000002366,2025-08-13 15:43:41,707.66,666.66,0.00,41.00,0.00,376.7700,347.7800,28.9900,AllPoints,stripe_payments,pi_3RvgpGLbZ7P2XrWw0Jlmswmu
HnC010012123,2025-08-13 15:41:34,376.50,223.45,13.41,139.64,0.00,224.3700,189.3700,35.0000,Metropac,stripe_payments,pi_3RvgnwBQ61UuLJWK0N2zZUcN
HnC010012122,2025-08-13 15:19:34,702.46,568.36,45.47,88.63,0.00,501.7500,383.7600,117.9900,Neuco,stripe_payments,pi_3RvgSSBQ61UuLJWK1oEBrjqR
FE001016626,2025-08-13 13:07:58,51.11,38.07,3.05,9.99,0.00,43.1800,27.1900,15.9900,AllPoints,stripe_payments,pi_3RvePHLbZ7P2XrWw12YBwQSh
CEFE000002363,2025-08-13 12:54:34,166.27,125.27,0.00,41.00,0.00,94.3400,65.3500,28.9900,AllPoints,stripe_payments,pi_3RveCKLbZ7P2XrWw21HZjPkH
FE001016625,2025-08-13 12:41:55,320.10,289.82,20.29,9.99,0.00,183.0200,167.0300,15.9900,AllPoints,paypal_express,9EF406435P506602U
HnC010012121,2025-08-13 12:33:28,136.46,102.08,10.21,24.17,0.00,97.4600,86.5100,10.9500,Encompass,stripe_payments,pi_3RvdrtBQ61UuLJWK1XvQuh2s
FE001016624,2025-08-13 11:58:05,216.23,186.26,19.98,9.99,0.00,173.8400,157.8500,15.9900,AllPoints,stripe_payments,pi_3RvdJeLbZ7P2XrWw193ZqMH0
HnC010012120,2025-08-13 03:58:01,269.99,138.10,11.05,120.84,0.00,141.9800,117.0300,24.9500,Encompass,stripe_payments,pi_3RvVp5BQ61UuLJWK2ERdW5lN-refund
HnC010012119,2025-08-13 01:04:21,121.59,79.87,4.39,37.33,0.00,82.2000,65.2900,16.9100,Neuco,stripe_payments,pi_3RvT71BQ61UuLJWK1iumzZ9X
CEFE000002362,2025-08-13 00:46:15,619.59,578.59,0.00,41.00,0.00,342.6700,313.6800,28.9900,AllPoints,stripe_payments,pi_3RvSpVLbZ7P2XrWw35AEDzSP
HnC010012118,2025-08-12 22:57:23,162.94,121.22,10.76,30.96,0.00,121.5000,99.0900,22.4100,Neuco,stripe_payments,pi_3RvR88BQ61UuLJWK18N9nb5p
CEFE000002361,2025-08-12 22:44:06,439.74,398.74,0.00,41.00,0.00,225.8300,196.8400,28.9900,AllPoints,stripe_payments,pi_3RvQvILbZ7P2XrWw3OAJEKPG
CEFE000002360,2025-08-12 22:38:58,253.05,212.05,0.00,41.00,0.00,144.2800,115.2900,28.9900,AllPoints,stripe_payments,pi_3RvQqKLbZ7P2XrWw397KMF2Z
CEFE000002358,2025-08-12 22:12:33,276.60,235.60,0.00,41.00,0.00,131.6600,102.6700,28.9900,AllPoints,stripe_payments,pi_3RvQQlLbZ7P2XrWw07CoaGH8
HnC010012117,2025-08-12 22:01:14,330.66,242.64,19.41,68.61,0.00,235.2200,205.0100,30.2100,Neuco,stripe_payments,pi_3RvQDNBQ61UuLJWK2NmWKiPo
HnC010012114,2025-08-12 21:05:14,209.35,168.50,13.48,27.37,0.00,175.3500,137.5500,37.8000,Neuco,stripe_payments,pi_3RvPNcBQ61UuLJWK1mClpmVE
FE001016621,2025-08-12 20:50:08,118.47,64.00,4.48,49.99,0.00,94.6900,45.7000,48.9900,AllPoints,stripe_payments,pi_3RvP90LbZ7P2XrWw1yZjufjV
CEFE000002357,2025-08-12 20:43:56,707.93,666.93,0.00,41.00,0.00,274.9500,245.9600,28.9900,AllPoints,stripe_payments,pi_3RvP2zLbZ7P2XrWw1M7IlDAE
HnC010012113,2025-08-12 20:39:00,1575.20,1365.62,146.80,62.78,0.00,1211.2100,1151.5600,59.6500,Neuco,stripe_payments,pi_3RvOvyBQ61UuLJWK1nH9LI0P
CEFE000002356,2025-08-12 20:33:18,438.08,397.08,0.00,41.00,0.00,211.3300,182.3400,28.9900,AllPoints,stripe_payments,pi_3RvOsiLbZ7P2XrWw1xfLx2Ir
HnC010012112,2025-08-12 20:25:41,62.78,33.67,2.23,26.88,0.00,36.2400,23.2400,13.0000,Neuco,stripe_payments,pi_3RvOlMBQ61UuLJWK0FQ6AClz
HnC010012110,2025-08-12 20:17:58,49.22,21.76,1.74,25.72,0.00,34.6700,14.5700,20.1000,Neuco,stripe_payments,pi_3RvOdsBQ61UuLJWK1WurPGn2
CEFE000002355,2025-08-12 19:39:25,203.61,162.61,0.00,41.00,0.00,95.9600,66.9700,28.9900,AllPoints,stripe_payments,pi_3RvO2ZLbZ7P2XrWw3roe8hh4
HnC010012109,2025-08-12 19:14:26,649.51,561.02,46.00,42.49,0.00,518.6500,330.6600,187.9900,Neuco,stripe_payments,pi_3RvNeOBQ61UuLJWK1SW3quXl
HnC010012108,2025-08-12 18:23:31,890.93,762.40,60.99,67.54,0.00,651.5700,620.3200,31.2500,Neuco,paypal_express,56F459253L1308905
CEFE000002352,2025-08-12 18:14:56,127.83,86.83,0.00,41.00,0.00,60.7700,31.7800,28.9900,AllPoints,stripe_payments,pi_3RvMipLbZ7P2XrWw28urFUsm
HnC010012106,2025-08-12 17:54:25,612.79,526.03,52.60,34.16,0.00,465.0400,300.9900,164.0500,Neuco,stripe_payments,pi_3RvMOpBQ61UuLJWK121DnU5A
HnC010012105,2025-08-12 17:29:32,174.28,45.98,2.87,125.43,0.00,146.2200,31.2900,114.9300,Neuco,stripe_payments,pi_3RvM0sBQ61UuLJWK0Q6UTGqg
HnC010012104,2025-08-12 17:23:26,545.03,262.67,22.98,259.38,0.00,406.1500,222.0000,184.1500,Neuco,stripe_payments,pi_3RvLuyBQ61UuLJWK0QFZnYK4
CEFE000002351,2025-08-12 17:07:57,113.48,72.48,0.00,41.00,0.00,33.4900,4.5000,28.9900,AllPoints,stripe_payments,pi_3RvLg0LbZ7P2XrWw3IqdXpJE
FE001016620,2025-08-12 17:06:20,198.52,176.82,11.71,9.99,0.00,164.9500,154.0000,10.9500,Encompass,stripe_payments,pi_3RvLePLbZ7P2XrWw1Dbm4ks4
HnC010012103,2025-08-12 16:33:04,374.37,289.92,23.19,61.26,0.00,269.4900,235.6200,33.8700,Neuco,stripe_payments,pi_3RvL8EBQ61UuLJWK1StwEZSk
HnC010012102,2025-08-12 16:20:50,458.81,395.79,31.66,31.36,0.00,358.1300,347.1800,10.9500,Encompass,stripe_payments,pi_3RvKwOBQ61UuLJWK0Y5iQIIf
HnC010012101,2025-08-12 16:15:10,691.84,607.51,51.64,32.69,0.00,543.8500,532.9000,10.9500,Encompass,stripe_payments,pi_3RvKquBQ61UuLJWK2LA5KdfZ
HnC010012100,2025-08-12 16:14:44,507.66,394.74,38.49,74.43,0.00,359.4700,334.5200,24.9500,Encompass,stripe_payments,pi_3RvKqUBQ61UuLJWK2Iw50N3Z
HnC010012099,2025-08-12 16:04:32,668.13,571.08,57.11,39.94,0.00,511.9000,500.9500,10.9500,Encompass,stripe_payments,pi_3RvKgYBQ61UuLJWK0HOjoqI8
HnC010012098,2025-08-12 16:00:54,502.20,269.10,18.16,214.94,0.00,482.9100,203.6400,279.2700,Neuco,stripe_payments,pi_3RvKczBQ61UuLJWK1kVDW7F1
HnC010012097,2025-08-12 15:03:51,763.30,676.04,59.15,28.11,0.00,570.6900,540.3200,30.3700,Neuco,stripe_payments,pi_3RvJjtBQ61UuLJWK22nXAkJi
CEFE000002348,2025-08-12 14:56:06,267.58,226.58,0.00,41.00,0.00,139.2900,110.3000,28.9900,AllPoints,stripe_payments,pi_3RvJcOLbZ7P2XrWw2aadRb98
CEFE000002347,2025-08-12 14:21:21,172.92,131.92,0.00,41.00,0.00,101.2500,72.2600,28.9900,AllPoints,stripe_payments,pi_3RvJ4lLbZ7P2XrWw3iiY8riC
HnC010012096,2025-08-12 14:06:06,48.24,21.90,1.16,25.18,0.00,41.9200,14.6900,27.2300,Neuco,stripe_payments,pi_3RvIq0BQ61UuLJWK0khrWcqc
FE001016618,2025-08-12 13:44:29,393.71,374.00,28.42,9.99,-18.70,313.5400,297.5500,15.9900,AllPoints,stripe_payments,pi_3RvIV5LbZ7P2XrWw3AzEdKjO
HnC010012094,2025-08-12 13:27:24,243.88,175.05,11.60,57.23,0.00,195.5000,143.4700,52.0300,Neuco,stripe_payments,pi_3RvIEYBQ61UuLJWK0CLxMLPV
CEFE000002346,2025-08-12 12:48:18,446.42,405.42,0.00,41.00,0.00,211.8800,182.8900,28.9900,AllPoints,stripe_payments,pi_3RvHciLbZ7P2XrWw3dax1QiF
FE001016617,2025-08-12 11:32:39,380.71,343.26,27.46,9.99,0.00,265.4000,249.4100,15.9900,AllPoints,stripe_payments,pi_3RvGRULbZ7P2XrWw0N0k3nCA-refund
HnC010012093,2025-08-12 03:25:52,138.33,98.29,5.90,34.14,0.00,111.6200,80.4300,31.1900,Neuco,stripe_payments,pi_3Rv8qQBQ61UuLJWK07DFI6Rf
CEFE000002344,2025-08-12 02:45:13,394.42,353.42,0.00,41.00,0.00,213.3600,184.3700,28.9900,AllPoints,stripe_payments,pi_3Rv8D4LbZ7P2XrWw0JRSplZV
FE001016616,2025-08-12 00:54:20,261.58,231.24,20.35,9.99,0.00,190.3500,174.3600,15.9900,AllPoints,stripe_payments,pi_3Rv6TmLbZ7P2XrWw0r5seqqy
FE001016615,2025-08-12 00:28:17,311.66,240.89,20.78,49.99,0.00,248.0600,199.0700,48.9900,AllPoints,stripe_payments,pi_3Rv64YLbZ7P2XrWw3y1PNI9r
CEFE000002343,2025-08-12 00:09:46,138.91,97.91,0.00,41.00,0.00,80.0700,51.0800,28.9900,AllPoints,stripe_payments,pi_3Rv5meLbZ7P2XrWw2OHESAqH
HnC010012092,2025-08-11 23:23:23,763.28,534.12,37.39,191.77,0.00,551.4200,436.5600,114.8600,Neuco,paypal_express,1ER31943YB580784K
FE001016614,2025-08-11 21:10:28,609.62,564.36,35.27,9.99,0.00,511.0400,495.0500,15.9900,AllPoints,stripe_payments,pi_3Rv2z1LbZ7P2XrWw0qItCZo2
FE001016612,2025-08-11 20:39:20,164.46,144.87,9.60,9.99,0.00,133.7200,122.7700,10.9500,Encompass,stripe_payments,pi_3Rv2V0LbZ7P2XrWw2dkdi19L
FE001016611,2025-08-11 20:10:33,310.70,255.28,18.19,49.99,-12.76,247.4900,198.5000,48.9900,AllPoints,stripe_payments,pi_3Rv238LbZ7P2XrWw1JK7vrGJ
HnC010012090,2025-08-11 20:08:49,342.82,245.49,17.18,80.15,0.00,244.2400,206.5000,37.7400,Neuco,stripe_payments,pi_3Rv21TBQ61UuLJWK2uVEoYu9
FE001016610,2025-08-11 19:42:31,352.20,310.25,31.96,9.99,0.00,239.0400,223.0500,15.9900,AllPoints,stripe_payments,pi_3Rv1c1LbZ7P2XrWw2zs7ZEQ5
HnC010012089,2025-08-11 19:41:17,869.11,780.92,62.47,25.72,0.00,695.9700,685.0200,10.9500,Encompass,stripe_payments,pi_3Rv1apBQ61UuLJWK2IXHjjQj
HnC010012088,2025-08-11 19:29:36,909.70,804.12,80.41,25.17,0.00,514.6800,493.6800,21.0000,Neuco,stripe_payments,pi_3Rv1PWBQ61UuLJWK0FRlzNga-refund
FE001016609,2025-08-11 18:57:17,363.54,353.55,0.00,9.99,0.00,321.0800,310.1300,10.9500,Encompass,stripe_payments,pi_3Rv0u4LbZ7P2XrWw3o4XFKYM
CEFE000002342,2025-08-11 18:43:04,385.55,344.55,0.00,41.00,0.00,172.7200,143.7300,28.9900,AllPoints,stripe_payments,pi_3Rv0gTLbZ7P2XrWw11eIvJP6
FE001016608,2025-08-11 18:33:05,300.06,228.90,21.17,49.99,0.00,243.1000,194.1100,48.9900,AllPoints,stripe_payments,pi_3Rv0WqLbZ7P2XrWw1H4tdXQF
HnC010012087,2025-08-11 18:32:22,2894.84,2503.41,257.85,133.58,0.00,2303.2200,2149.8800,153.3400,Neuco,stripe_payments,pi_3Rv0W8BQ61UuLJWK2GlWEEX4
CEFE000002341,2025-08-11 18:06:34,795.81,794.54,0.00,41.00,-39.73,516.7400,487.7500,28.9900,AllPoints,stripe_payments,pi_3Rv079LbZ7P2XrWw2Cj5ATWG
CEFE000002340,2025-08-11 18:00:27,200.52,159.52,0.00,41.00,0.00,112.2100,83.2200,28.9900,AllPoints,stripe_payments,pi_3Rv01ELbZ7P2XrWw2WmeeCMr
HnC010012085,2025-08-11 17:37:41,258.39,216.40,15.15,26.84,0.00,245.3200,170.1500,75.1700,Neuco,stripe_payments,pi_3RuzfDBQ61UuLJWK1ZPPR9ng
HnC010012084,2025-08-11 17:36:09,1319.11,1134.44,90.76,93.91,0.00,1006.0700,995.1200,10.9500,Encompass,stripe_payments,pi_3RuzdjBQ61UuLJWK1diHK1E8
